text,sent48,sent9,sent8,sent15,sent3,sent2,sent1,sent14,sent7,sent6,sent5,sent4,sent57,sent56,sent55,sent54,sent53,sent52,sent51,sent50,sent13,sent12,sent11,sent10,sent17,sent16,sent59,sent58,sent93,sent92,sent91,sent90,sent97,sent96,sent95,sent94,sent98,sent22,sent23,sent20,sent21,sent26,sent27,sent24,sent25,sent28,sent29,sent68,sent69,sent66,sent67,sent64,sent65,sent62,sent63,sent60,sent61,sent31,sent30,sent33,sent32,sent35,sent34,sent37,sent36,sent39,sent38,sent79,sent78,sent75,sent74,sent77,sent76,sent71,sent70,sent73,sent72,sent19,sent49,sent18,sent44,sent45,sent84,sent85,sent86,sent87,sent80,sent81,sent82,sent83,sent40,sent41,sent42,sent43,sent88,sent89,sent46,sent47,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,testWords.thisRepN,testWords.thisTrialN,testWords.thisN,testWords.thisIndex,test1,test3,test2,test5,test4,test7,test6,test9,test8,test10,realTrials.thisRepN,realTrials.thisTrialN,realTrials.thisN,realTrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_8.keys,key_resp_10.keys,key_resp_10.rt,key_resp_6.keys,wordRead.keys,wordRead.rt,key_resp_5.keys,questAnswer.keys,questAnswer.rt,key_resp_5.rt,date,frameRate,expName,session,participant,
,den,Dezember,aus,aus,große,die,als,wiedergewählt.,nichts,Taschengeld,Müll.,Schaumstoff,dichten,Abduschen,Besucher.,täglichen,wiedergewählt.,um,nichts,Esslöffel,defekt,verschrottet.,Esslöffel,den,nan,Energie.,Energie.,nan,köstlicher,ruhig,verschrottet.,jeden,aus,defekt,als,Flut,Alkohol,Soldaten,"vermiest,",drei,köstlichen,Schmuck,goldenen,jeden,nan,sie,dass,die,Wurst,artgerecht,nan,Hauptbahnhof.,sie,mehr,nan,Müll.,die,schwarzem,um,nan,Kunsteis,seiner,Tupperware,Helmen,um,ml,jeden.,grünen,den,nan,große,Stimmung,dichten,jeden.,Soldaten,er,Grases,Kraftstoff,Untergrund,Gras,eine,nan,Helmen,Herrn,Planet,nan,eine,seiner,die,kaltem,die,Besucher.,mehr,Herrn,Einkommen,ml,Planeten,Wurst,,,,,,,,,,,,,,,,,,,,,,,72,0,72,0,0,6,6,6,,,,,,,space,0.353433847427,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Boden,stattfinden.,Japan.,dem,Menge,Wohnung.,einmal,nan,mitbringen.,selber,nan,gefertigt.,Stoff,gehärtet.,nan,Einsatz,nan,jede,mitbringen.,warmem,war.,nan,warmen,Problemen,nan,nan,nan,nan,Wein,diskutiert.,nan,Fall,dem,war.,einmal,zurückgekehrt.,verdünnt.,des,dass,Tage.,Weins,umgearbeitet.,Besatz,Fall,nan,überführt,das,Wohnung.,mit,gehalten.,nan,nan,überführt,als,nan,nan,Probleme,Kaffee,Nadelhölzer,nan,eingesprüht.,Frau,ist.,zur,jede,warme,nan,Tee,Boden,nan,Menge,ziemlich,Gewebe,nan,des,trug.,zwängen.,fahren.,liegen.,zwängen.,Sammlung,nan,zur,Gantenbein.,ganz,nan,Sammlung,Frau,Slums.,Saft,Slums.,nan,als,Gantenbeins.,haftbar.,warmer,ganz,mit,,,,,,,,,,,,,,,,,,,,,,,72,0,72,0,0,7,7,7,,,,,,,space,0.347311019897,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,0,72,0,,,,,,,,,,,,,None,n,1.76062488556,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Nicht,Unter,Die,Wir,Mit,Sie,In,Er,Außer,Jugendliche,Viele,Alle,Er,Die,Wir,Ihr,Er,Man,Außer,Er,Die,Die,Er,In,Sie,Die,Die,Walter,Bei,Fernab,Die,100,Wir,Die,In,Als,Die,Bei,Es,Der,Bei,Die,Das,100,Es,Es,In,Sie,Ich,In,Sie,Die,Es,Wir,Dort,Viele,In,Die,Jetzt,Dort,Die,Die,Die,Die,Man,In,Außer,Ich,Nicht,Beträchtliche,Mit,Dass,Danach,Außer,Bei,Die,Wir,Wir,Jungtiere,Wir,Sie,Beträchtliche,Die,Die,Im,Es,Sie,Die,Am,Sie,Am,Wir,Wir,Die,Manche,In,Im,Ich,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,0,0,0,,,,,,None,space,0.841512918472,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,ein,keinen,"Uhr,",haben,dieser,verlassen,meinem,wurde,dem,können,Tonnen,Betten,hat,Formen,hatten,Blutdruck,wurde,machte,das,stellt,Uhr,Autos,stellt,der,verbrauchen,Schule,Schule,Scheel,unserer,des,Autos,g,haben,Uhr,meinem,die,Lösung,der,hat,Flug,unserer,Stücke,Tuch,g,wurden,waren,einer,verlassen,nehme,diesem,verbrauchen,Linie,waren,übergaben,türmen,Tonnen,der,müden,ist,türmen,Eislaufbahnen,Schuhe,Teilnehmerinnen,Kinder,machte,den,den,wurde,ein,Stücke,dieser,es,wurde,dem,der,Uhr,mussten,konnten,sollten,mussten,hatte,Stücke,Kinder,Gäste,Fernrohr,wurden,hatte,Schuhe,äußeren,haben,äußersten,hatten,übergaben,Gäste,Kreditnehmer,den,Fernrohr,nehme,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,1,1,1,,,,,,,space,0.574182033539,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Tropfen,Umständen,die,jede,Methode,wegen,Studium,trotz,Essen,Kleidung,gebrauchte,wurden,ein,wurden,in,kann,trotz,mal,Essen,die,schlug,beider,die,Tat,60,verbraucht,verbraucht,war,Ankunft,Rummels,beider,braunen,jede,schlug,Studium,Sonne,wird,Feier,uns,zum,Ankunft,wurden,wurde,brauner,Eimer,nur,Studie,wegen,eine,Zirkus,60,101,nur,dem,sich,gebrauchter,Tat,Teilnehmer,genau,sich,wurden,in,wussten,fuhren,mal,Kakao,Bürgermeister,damals,Tropfen,saftigen,Methode,"regnete,",die,Bürgermeister,Feier,war,uns,dann,immer,uns,keine,saftiges,fuhren,suchen,sahen,Eimer,keine,in,Rand,die,Rand,in,das,suchen,sind,Kakao,sahen,eine,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,2,2,2,,,,,,,space,0.275972127914,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,königlichen,können,er,Menge,kann,des,habe,des,kann,bei,Kleidung,mit,Hemd,unter,Dänemark,schon,dem,wieder,kann,Masse,"sporadisch,",beteiligten,Masse,wissen,Liter,260.000,260.000,der,stand,wurde,beteiligter,Zuckers,Menge,"sporadisch,",las,"unterging,",mit,gedachte,die,Mond,stand,aus,dann,Zucker,roter,kleinere,wurde,dem,große,werden,Liter,hält,kleinere,Mann,Berge,Kleidung,wissen,wurden,die,Berge,mit,Größe,überwiegend,mit,wieder,gehören,beschuldigten,schnell,königliches,Fleischs,kann,hat,Leinwand,beschuldigten,gedachte,aus,durch,mit,auf,durch,Lust,Fleisch,mit,die,wir,rote,Lust,Größe,der,Erlebnisse,der,Dänemark,Auto,die,mit,gehören,wir,große,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,3,3,3,,,,,,,space,0.302324056625,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Bluts,Neuwahlen,"trug,",alten,man,schönen,ich,bekannten,ich,ausreichendem,landen,"üblichem,",aus,"regelmäßigem,",gelegentlich,bei,bekannten,viel,ich,mit,obwohl,Fahrer,mit,wir,sprudelnden,Kilowattstunden,Kilowattstunden,vierte,ein,schon,Fahrer,sind,alten,obschon,ich,war,"reichlichem,",man,Stimmung,dauerte,ein,"wertvollem,",mit,sind,Farbe,"Delikte,",jetzt,schönen,Packung,die,sprudelndes,nicht,"Delikte,",das,schmutzige,landen,wir,mit,richtige,schmutziger,dauerhaftem,36,"nicht,",solchen,viel,immer,die,dank,Blut,wurden,man,uns,aus,die,man,"Japan,",Büschel,"minimalem,",warmem,Büschel,auf,wurden,solch,Wohnung,den,Farbe,auf,36,Stadt,bei,Stadt,einen,dem,Wohnung,"sämtlichem,",immer,den,Packung,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,4,4,4,,,,,,,space,0.336089849472,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,hat,vor,war,Kram,eine,Wetters,mehr,Skandals,leider,monatlichem,im,harten,feinem,kaltem,einen,minimalem,Skandal,Lärm,leider,einem,sie,wurden,einem,von,Trinkwassers.,elektrische,elektrischer,Bundespräsident.,Glas,immer,wurden,auf,Krams,sie,mehr,die,purem,der,ziemlich,ungefähr,Glas,klassischen,"reichem,",auf,geschleudert.,derer,"nachgewiesen,",Wetter,salzige,Tiere,Trinkwasser.,am,deren,Auto,Wäsche.,im,um,zusätzlichem,"Zeit,",Wäsche.,feinem,würden,was,unzureichenden,Lärm,350,Störenfriede,täglichem,hat,serviert.,eine,die,seltenem,Störenfriede,den,die,frischen,sauberen,weichem,frisches,noch,serviert.,unzureichenden,des,roten,geschleudert.,noch,hätten,liegen,"frischem,",liegen,gelegentlichen,Mann,des,künftigem,350,roten,salziger,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,5,5,5,,,,,,,space,0.377154111862,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,den,Dezember,aus,aus,große,die,als,wiedergewählt.,nichts,Taschengeld,Müll.,Schaumstoff,dichten,Abduschen,Besucher.,täglichen,wiedergewählt.,um,nichts,Esslöffel,defekt,verschrottet.,Esslöffel,den,nan,Energie.,Energie.,nan,köstlicher,ruhig,verschrottet.,jeden,aus,defekt,als,Flut,Alkohol,Soldaten,"vermiest,",drei,köstlichen,Schmuck,goldenen,jeden,nan,sie,dass,die,Wurst,artgerecht,nan,Hauptbahnhof.,sie,mehr,nan,Müll.,die,schwarzem,um,nan,Kunsteis,seiner,Tupperware,Helmen,um,ml,jeden.,grünen,den,nan,große,Stimmung,dichten,jeden.,Soldaten,er,Grases,Kraftstoff,Untergrund,Gras,eine,nan,Helmen,Herrn,Planet,nan,eine,seiner,die,kaltem,die,Besucher.,mehr,Herrn,Einkommen,ml,Planeten,Wurst,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,6,6,6,,,,,,,space,0.33482003212,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Boden,stattfinden.,Japan.,dem,Menge,Wohnung.,einmal,nan,mitbringen.,selber,nan,gefertigt.,Stoff,gehärtet.,nan,Einsatz,nan,jede,mitbringen.,warmem,war.,nan,warmen,Problemen,nan,nan,nan,nan,Wein,diskutiert.,nan,Fall,dem,war.,einmal,zurückgekehrt.,verdünnt.,des,dass,Tage.,Weins,umgearbeitet.,Besatz,Fall,nan,überführt,das,Wohnung.,mit,gehalten.,nan,nan,überführt,als,nan,nan,Probleme,Kaffee,Nadelhölzer,nan,eingesprüht.,Frau,ist.,zur,jede,warme,nan,Tee,Boden,nan,Menge,ziemlich,Gewebe,nan,des,trug.,zwängen.,fahren.,liegen.,zwängen.,Sammlung,nan,zur,Gantenbein.,ganz,nan,Sammlung,Frau,Slums.,Saft,Slums.,nan,als,Gantenbeins.,haftbar.,warmer,ganz,mit,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,7,7,7,,,,,,,space,0.334433078766,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,berührt.,nan,nan,Haus,dunkle,nan,Rilke,nan,nan,kaufen.,nan,nan,gefertigt.,nan,nan,sinken.,nan,Menge,nan,Honig,nan,nan,Honigs,im,nan,nan,nan,nan,schon,nan,nan,genug.,Haus,nan,Rilke.,nan,nan,zweiten,es,nan,schon,nan,rekonstruiert.,genug.,nan,wurden.,Medikament,nan,an,nan,nan,nan,wurden.,gerne.,nan,nan,im,wiederbelebt.,umzusetzen.,nan,nan,gepasst,nan,Schule.,Menge,Milch.,nan,wieder,berührt.,nan,dunkler,vermiest.,wiederhergestellt.,nan,zweiten,nan,nan,nan,nan,nan,dumme,nan,Schule.,nan,deutlich.,nan,dummer,gepasst.,nan,besprochen.,nan,nan,gerne.,nan,nan,Milch.,deutlich.,an,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,8,8,8,,,,,,,space,0.314866065979,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,nan,nan,nan,geschafft.,Materie,nan,gelesen.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,heiße,nan,her.,nan,nan,her.,Landkreis.,nan,nan,nan,nan,auf,nan,nan,nan,geschafft.,nan,nan,nan,nan,Weltkriegs.,regnete.,nan,auf,nan,nan,nan,nan,nan,nicht,nan,den,nan,nan,nan,nan,nan,nan,nan,Landkreis.,nan,nan,nan,nan,haben.,nan,nan,heißer,nan,nan,fit.,nan,nan,Materie,nan,nan,nan,Weltkriegs.,nan,nan,nan,nan,nan,Sprüche.,nan,nan,nan,nan,nan,Sprüche.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,den,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,9,9,9,,,,,,,space,0.301979064941,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,nan,nan,nan,nan,erzeugen.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Luft.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,dem,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,dem,nan,nan,nan,nan,nan,wirkt.,nan,See.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Luft.,nan,nan,nan,nan,nan,erzeugen.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,See.,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,0,10,10,10,,,,,,,space,0.268530845642,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,,,,,,,,,,,,,None,n,2.7599709034,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Nicht,Unter,Die,Wir,Mit,Sie,In,Er,Außer,Jugendliche,Viele,Alle,Er,Die,Wir,Ihr,Er,Man,Außer,Er,Die,Die,Er,In,Sie,Die,Die,Walter,Bei,Fernab,Die,100,Wir,Die,In,Als,Die,Bei,Es,Der,Bei,Die,Das,100,Es,Es,In,Sie,Ich,In,Sie,Die,Es,Wir,Dort,Viele,In,Die,Jetzt,Dort,Die,Die,Die,Die,Man,In,Außer,Ich,Nicht,Beträchtliche,Mit,Dass,Danach,Außer,Bei,Die,Wir,Wir,Jungtiere,Wir,Sie,Beträchtliche,Die,Die,Im,Es,Sie,Die,Am,Sie,Am,Wir,Wir,Die,Manche,In,Im,Ich,,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,0,0,0,0,,,,,,None,space,1.07368397713,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,ein,keinen,"Uhr,",haben,dieser,verlassen,meinem,wurde,dem,können,Tonnen,Betten,hat,Formen,hatten,Blutdruck,wurde,machte,das,stellt,Uhr,Autos,stellt,der,verbrauchen,Schule,Schule,Scheel,unserer,des,Autos,g,haben,Uhr,meinem,die,Lösung,der,hat,Flug,unserer,Stücke,Tuch,g,wurden,waren,einer,verlassen,nehme,diesem,verbrauchen,Linie,waren,übergaben,türmen,Tonnen,der,müden,ist,türmen,Eislaufbahnen,Schuhe,Teilnehmerinnen,Kinder,machte,den,den,wurde,ein,Stücke,dieser,es,wurde,dem,der,Uhr,mussten,konnten,sollten,mussten,hatte,Stücke,Kinder,Gäste,Fernrohr,wurden,hatte,Schuhe,äußeren,haben,äußersten,hatten,übergaben,Gäste,Kreditnehmer,den,Fernrohr,nehme,,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,0,1,1,1,,,,,,,space,0.406720876694,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Tropfen,Umständen,die,jede,Methode,wegen,Studium,trotz,Essen,Kleidung,gebrauchte,wurden,ein,wurden,in,kann,trotz,mal,Essen,die,schlug,beider,die,Tat,60,verbraucht,verbraucht,war,Ankunft,Rummels,beider,braunen,jede,schlug,Studium,Sonne,wird,Feier,uns,zum,Ankunft,wurden,wurde,brauner,Eimer,nur,Studie,wegen,eine,Zirkus,60,101,nur,dem,sich,gebrauchter,Tat,Teilnehmer,genau,sich,wurden,in,wussten,fuhren,mal,Kakao,Bürgermeister,damals,Tropfen,saftigen,Methode,"regnete,",die,Bürgermeister,Feier,war,uns,dann,immer,uns,keine,saftiges,fuhren,suchen,sahen,Eimer,keine,in,Rand,die,Rand,in,das,suchen,sind,Kakao,sahen,eine,,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,0,2,2,2,,,,,,,space,0.326373100281,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,königlichen,können,er,Menge,kann,des,habe,des,kann,bei,Kleidung,mit,Hemd,unter,Dänemark,schon,dem,wieder,kann,Masse,"sporadisch,",beteiligten,Masse,wissen,Liter,260.000,260.000,der,stand,wurde,beteiligter,Zuckers,Menge,"sporadisch,",las,"unterging,",mit,gedachte,die,Mond,stand,aus,dann,Zucker,roter,kleinere,wurde,dem,große,werden,Liter,hält,kleinere,Mann,Berge,Kleidung,wissen,wurden,die,Berge,mit,Größe,überwiegend,mit,wieder,gehören,beschuldigten,schnell,königliches,Fleischs,kann,hat,Leinwand,beschuldigten,gedachte,aus,durch,mit,auf,durch,Lust,Fleisch,mit,die,wir,rote,Lust,Größe,der,Erlebnisse,der,Dänemark,Auto,die,mit,gehören,wir,große,,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,0,3,3,3,,,,,,,space,0.272855997086,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Bluts,Neuwahlen,"trug,",alten,man,schönen,ich,bekannten,ich,ausreichendem,landen,"üblichem,",aus,"regelmäßigem,",gelegentlich,bei,bekannten,viel,ich,mit,obwohl,Fahrer,mit,wir,sprudelnden,Kilowattstunden,Kilowattstunden,vierte,ein,schon,Fahrer,sind,alten,obschon,ich,war,"reichlichem,",man,Stimmung,dauerte,ein,"wertvollem,",mit,sind,Farbe,"Delikte,",jetzt,schönen,Packung,die,sprudelndes,nicht,"Delikte,",das,schmutzige,landen,wir,mit,richtige,schmutziger,dauerhaftem,36,"nicht,",solchen,viel,immer,die,dank,Blut,wurden,man,uns,aus,die,man,"Japan,",Büschel,"minimalem,",warmem,Büschel,auf,wurden,solch,Wohnung,den,Farbe,auf,36,Stadt,bei,Stadt,einen,dem,Wohnung,"sämtlichem,",immer,den,Packung,,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,0,4,4,4,,,,,,,space,0.319054841995,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,hat,vor,war,Kram,eine,Wetters,mehr,Skandals,leider,monatlichem,im,harten,feinem,kaltem,einen,minimalem,Skandal,Lärm,leider,einem,sie,wurden,einem,von,Trinkwassers.,elektrische,elektrischer,Bundespräsident.,Glas,immer,wurden,auf,Krams,sie,mehr,die,purem,der,ziemlich,ungefähr,Glas,klassischen,"reichem,",auf,geschleudert.,derer,"nachgewiesen,",Wetter,salzige,Tiere,Trinkwasser.,am,deren,Auto,Wäsche.,im,um,zusätzlichem,"Zeit,",Wäsche.,feinem,würden,was,unzureichenden,Lärm,350,Störenfriede,täglichem,hat,serviert.,eine,die,seltenem,Störenfriede,den,die,frischen,sauberen,weichem,frisches,noch,serviert.,unzureichenden,des,roten,geschleudert.,noch,hätten,liegen,"frischem,",liegen,gelegentlichen,Mann,des,künftigem,350,roten,salziger,,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,0,5,5,5,,,,,,,space,0.262623071671,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,,,,,,,,,,,,,None,n,2.95820808411,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Nicht,Unter,Die,Wir,Mit,Sie,In,Er,Außer,Jugendliche,Viele,Alle,Er,Die,Wir,Ihr,Er,Man,Außer,Er,Die,Die,Er,In,Sie,Die,Die,Walter,Bei,Fernab,Die,100,Wir,Die,In,Als,Die,Bei,Es,Der,Bei,Die,Das,100,Es,Es,In,Sie,Ich,In,Sie,Die,Es,Wir,Dort,Viele,In,Die,Jetzt,Dort,Die,Die,Die,Die,Man,In,Außer,Ich,Nicht,Beträchtliche,Mit,Dass,Danach,Außer,Bei,Die,Wir,Wir,Jungtiere,Wir,Sie,Beträchtliche,Die,Die,Im,Es,Sie,Die,Am,Sie,Am,Wir,Wir,Die,Manche,In,Im,Ich,,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,0,0,0,0,,,,,,None,space,0.669942855835,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,ein,keinen,"Uhr,",haben,dieser,verlassen,meinem,wurde,dem,können,Tonnen,Betten,hat,Formen,hatten,Blutdruck,wurde,machte,das,stellt,Uhr,Autos,stellt,der,verbrauchen,Schule,Schule,Scheel,unserer,des,Autos,g,haben,Uhr,meinem,die,Lösung,der,hat,Flug,unserer,Stücke,Tuch,g,wurden,waren,einer,verlassen,nehme,diesem,verbrauchen,Linie,waren,übergaben,türmen,Tonnen,der,müden,ist,türmen,Eislaufbahnen,Schuhe,Teilnehmerinnen,Kinder,machte,den,den,wurde,ein,Stücke,dieser,es,wurde,dem,der,Uhr,mussten,konnten,sollten,mussten,hatte,Stücke,Kinder,Gäste,Fernrohr,wurden,hatte,Schuhe,äußeren,haben,äußersten,hatten,übergaben,Gäste,Kreditnehmer,den,Fernrohr,nehme,,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,0,1,1,1,,,,,,,space,0.326289892197,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Tropfen,Umständen,die,jede,Methode,wegen,Studium,trotz,Essen,Kleidung,gebrauchte,wurden,ein,wurden,in,kann,trotz,mal,Essen,die,schlug,beider,die,Tat,60,verbraucht,verbraucht,war,Ankunft,Rummels,beider,braunen,jede,schlug,Studium,Sonne,wird,Feier,uns,zum,Ankunft,wurden,wurde,brauner,Eimer,nur,Studie,wegen,eine,Zirkus,60,101,nur,dem,sich,gebrauchter,Tat,Teilnehmer,genau,sich,wurden,in,wussten,fuhren,mal,Kakao,Bürgermeister,damals,Tropfen,saftigen,Methode,"regnete,",die,Bürgermeister,Feier,war,uns,dann,immer,uns,keine,saftiges,fuhren,suchen,sahen,Eimer,keine,in,Rand,die,Rand,in,das,suchen,sind,Kakao,sahen,eine,,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,0,2,2,2,,,,,,,space,0.285234928131,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,königlichen,können,er,Menge,kann,des,habe,des,kann,bei,Kleidung,mit,Hemd,unter,Dänemark,schon,dem,wieder,kann,Masse,"sporadisch,",beteiligten,Masse,wissen,Liter,260.000,260.000,der,stand,wurde,beteiligter,Zuckers,Menge,"sporadisch,",las,"unterging,",mit,gedachte,die,Mond,stand,aus,dann,Zucker,roter,kleinere,wurde,dem,große,werden,Liter,hält,kleinere,Mann,Berge,Kleidung,wissen,wurden,die,Berge,mit,Größe,überwiegend,mit,wieder,gehören,beschuldigten,schnell,königliches,Fleischs,kann,hat,Leinwand,beschuldigten,gedachte,aus,durch,mit,auf,durch,Lust,Fleisch,mit,die,wir,rote,Lust,Größe,der,Erlebnisse,der,Dänemark,Auto,die,mit,gehören,wir,große,,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,0,3,3,3,,,,,,,space,0.207279205322,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,Bluts,Neuwahlen,"trug,",alten,man,schönen,ich,bekannten,ich,ausreichendem,landen,"üblichem,",aus,"regelmäßigem,",gelegentlich,bei,bekannten,viel,ich,mit,obwohl,Fahrer,mit,wir,sprudelnden,Kilowattstunden,Kilowattstunden,vierte,ein,schon,Fahrer,sind,alten,obschon,ich,war,"reichlichem,",man,Stimmung,dauerte,ein,"wertvollem,",mit,sind,Farbe,"Delikte,",jetzt,schönen,Packung,die,sprudelndes,nicht,"Delikte,",das,schmutzige,landen,wir,mit,richtige,schmutziger,dauerhaftem,36,"nicht,",solchen,viel,immer,die,dank,Blut,wurden,man,uns,aus,die,man,"Japan,",Büschel,"minimalem,",warmem,Büschel,auf,wurden,solch,Wohnung,den,Farbe,auf,36,Stadt,bei,Stadt,einen,dem,Wohnung,"sämtlichem,",immer,den,Packung,,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,0,4,4,4,,,,,,,space,0.295444011688,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
,hat,vor,war,Kram,eine,Wetters,mehr,Skandals,leider,monatlichem,im,harten,feinem,kaltem,einen,minimalem,Skandal,Lärm,leider,einem,sie,wurden,einem,von,Trinkwassers.,elektrische,elektrischer,Bundespräsident.,Glas,immer,wurden,auf,Krams,sie,mehr,die,purem,der,ziemlich,ungefähr,Glas,klassischen,"reichem,",auf,geschleudert.,derer,"nachgewiesen,",Wetter,salzige,Tiere,Trinkwasser.,am,deren,Auto,Wäsche.,im,um,zusätzlichem,"Zeit,",Wäsche.,feinem,würden,was,unzureichenden,Lärm,350,Störenfriede,täglichem,hat,serviert.,eine,die,seltenem,Störenfriede,den,die,frischen,sauberen,weichem,frisches,noch,serviert.,unzureichenden,des,roten,geschleudert.,noch,hätten,liegen,"frischem,",liegen,gelegentlichen,Mann,des,künftigem,350,roten,salziger,,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,0,5,5,5,,,,,,,space,0.274421930313,,,,,2017_Jan_23_1652,59.7689500437,spr_backupper,001,Mo17,
